,availableBikes,availableDocks,latitude,longitude,station_id,statusKey,statusValue,testStation,totalDocks
0,24,4,40.70463334,-74.01361706,304,1,In Service,False,33
1,19,30,40.75510267,-73.97498696,359,1,In Service,False,53
2,3,38,40.72243797,-74.00566443,377,1,In Service,False,45
3,8,31,40.7403432,-73.98955109,402,1,In Service,False,39
4,22,6,40.71754834,-74.01322069,426,1,In Service,False,29
5,24,18,40.74096374,-73.98602213,491,1,In Service,False,51
6,35,10,40.76087502,-74.00277668,514,1,In Service,False,52
7,18,18,40.75992262,-73.97648516,520,1,In Service,False,39
8,20,12,40.75898481399634,-73.99379968643188,3236,1,In Service,False,33
9,12,6,40.7505853470215,-73.9946848154068,3255,1,In Service,False,19
10,2,37,40.76132983124814,-73.97982001304626,3443,1,In Service,False,41
11,0,38,40.76727216,-73.99392888,72,1,In Service,False,39
12,28,5,40.71911552,-74.00666661,79,1,In Service,False,33
13,5,22,40.71117416,-74.00016545,82,1,In Service,False,27
14,22,37,40.68382604,-73.97632328,83,1,In Service,False,62
15,6,12,40.69608941,-73.97803415,119,1,In Service,False,19
16,7,12,40.68676793,-73.95928168,120,1,In Service,False,19
17,13,16,40.73172428,-74.00674436,127,1,In Service,False,31
18,20,9,40.72710258,-74.00297088,128,1,In Service,False,30
19,3,20,40.69239502,-73.99337909,143,1,In Service,False,24
20,10,9,40.69839895,-73.98068914,144,1,In Service,False,19
21,26,11,40.71625008,-74.0091059,146,1,In Service,False,39
22,5,24,40.7208736,-73.98085795,150,1,In Service,False,29
23,22,8,40.722103786686034,-73.99724900722504,151,1,In Service,False,33
24,6,17,40.69089272,-73.99612349,157,1,In Service,False,23
25,4,42,40.75323098,-73.97032517,164,1,In Service,False,47
26,0,43,40.7489006,-73.97604882,167,1,In Service,False,45
27,2,40,40.73971301,-73.99456405,168,1,In Service,False,47
28,0,50,40.76068327096592,-73.9845272898674,173,1,In Service,False,51
29,0,29,40.7381765,-73.97738662,174,1,In Service,False,30
