,availableBikes,availableDocks,latitude,longitude,station_id,statusKey,statusValue,testStation,totalDocks
0,12,24,40.76727216,-73.99392888,72,1,In Service,False,39
1,0,33,40.71911552,-74.00666661,79,1,In Service,False,33
2,22,4,40.71117416,-74.00016545,82,3,Not In Service,False,27
3,7,52,40.68382604,-73.97632328,83,1,In Service,False,62
4,15,3,40.69608941,-73.97803415,119,1,In Service,False,19
5,2,16,40.68676793,-73.95928168,120,1,In Service,False,19
6,10,21,40.73172428,-74.00674436,127,1,In Service,False,31
7,18,9,40.72710258,-74.00297088,128,1,In Service,False,30
8,9,14,40.69239502,-73.99337909,143,1,In Service,False,24
9,10,8,40.69839895,-73.98068914,144,1,In Service,False,19
10,17,20,40.71625008,-74.0091059,146,1,In Service,False,39
11,13,14,40.7208736,-73.98085795,150,1,In Service,False,29
12,26,6,40.722103786686034,-73.99724900722504,151,1,In Service,False,33
13,0,2,40.71473993,-74.00910627,152,3,Not In Service,False,2
14,21,0,40.69089272,-73.99612349,157,1,In Service,False,23
15,6,41,40.75323098,-73.97032517,164,1,In Service,False,47
16,0,45,40.7489006,-73.97604882,167,1,In Service,False,45
17,27,19,40.73971301,-73.99456405,168,1,In Service,False,47
18,6,39,40.76068327096592,-73.9845272898674,173,1,In Service,False,51
19,1,27,40.7381765,-73.97738662,174,1,In Service,False,30
20,11,34,40.70905623,-74.01043382,195,1,In Service,False,45
21,15,12,40.74334935,-74.00681753,212,1,In Service,False,28
22,11,12,40.70037867,-73.99548059,216,1,In Service,False,23
23,35,3,40.70277159,-73.99383605,217,1,In Service,False,39
24,1,28,40.73781509,-73.99994661,223,1,In Service,False,33
25,8,46,40.7546011026,-73.971878855,228,1,In Service,False,55
26,8,15,40.72743423,-73.99379025,229,1,In Service,False,23
27,13,7,40.69597683,-73.99014892,232,1,In Service,False,23
28,28,8,40.7284186,-73.98713956,236,1,In Service,False,39
29,28,7,40.73047309,-73.98672378,237,1,In Service,False,39
30,7,24,40.7361967,-74.00859207,238,1,In Service,False,31
31,11,18,40.69196566,-73.9813018,239,1,In Service,False,31
32,1,21,40.68981035,-73.97493121,241,1,In Service,False,23
33,21,1,40.697787,-73.973736,242,1,In Service,False,23
34,26,5,40.688226,-73.979382,243,1,In Service,False,31
35,1,29,40.69196035,-73.96536851,244,1,In Service,False,31
36,20,3,40.69327018,-73.97703874,245,1,In Service,False,23
37,4,16,40.73535398,-74.00483091,247,1,In Service,False,20
38,6,17,40.72185379,-74.00771779,248,1,In Service,False,23
39,3,22,40.71870987,-74.0090009,249,1,In Service,False,27
40,11,16,40.72317958,-73.99480012,251,1,In Service,False,27
41,5,26,40.73226398,-73.99852205,252,1,In Service,False,33
42,1,3,40.73543934,-73.99453948,253,3,Not In Service,False,4
43,1,28,40.73532427,-73.99800419,254,1,In Service,False,31
44,13,25,40.71939226,-74.00247214,257,1,In Service,False,39
45,11,12,40.68940747,-73.96885458,258,1,In Service,False,23
46,0,38,40.70122128,-74.01234218,259,1,In Service,False,39
47,1,34,40.70365182,-74.01167797,260,1,In Service,False,35
48,20,5,40.69474881,-73.98362464,261,1,In Service,False,27
49,4,18,40.6917823,-73.9737299,262,1,In Service,False,24
50,13,14,40.70706456,-74.00731853,264,1,In Service,False,27
51,27,7,40.72229346,-73.99147535,265,1,In Service,False,35
52,1,23,40.72368361,-73.97574813,266,1,In Service,False,24
