,availableBikes,availableDocks,latitude,longitude,station_id,statusKey,statusValue,testStation,totalDocks
0,0,19,40.7505853470215,-73.9946848154068,3255,1,In Service,False,19
1,28,11,40.76727216,-73.99392888,72,1,In Service,False,39
2,10,23,40.71911552,-74.00666661,79,1,In Service,False,33
3,18,9,40.71117416,-74.00016545,82,1,In Service,False,27
4,51,11,40.68382604,-73.97632328,83,1,In Service,False,62
5,13,6,40.69608941,-73.97803415,119,1,In Service,False,19
6,6,13,40.68676793,-73.95928168,120,1,In Service,False,19
7,20,11,40.73172428,-74.00674436,127,1,In Service,False,31
8,23,7,40.72710258,-74.00297088,128,1,In Service,False,30
9,21,3,40.69239502,-73.99337909,143,1,In Service,False,24
10,18,1,40.69839895,-73.98068914,144,1,In Service,False,19
11,9,29,40.71625008,-74.0091059,146,1,In Service,False,39
12,20,7,40.7208736,-73.98085795,150,1,In Service,False,29
13,10,22,40.722103786686034,-73.99724900722504,151,1,In Service,False,33
14,0,2,40.71473993,-74.00910627,152,3,Not In Service,False,2
15,6,16,40.69089272,-73.99612349,157,1,In Service,False,23
16,0,0,40.72917025,-73.99810231,161,3,Not In Service,False,0
17,5,41,40.75323098,-73.97032517,164,1,In Service,False,47
18,8,35,40.7489006,-73.97604882,167,1,In Service,False,45
19,3,43,40.73971301,-73.99456405,168,1,In Service,False,47
20,36,13,40.76068327096592,-73.9845272898674,173,1,In Service,False,51
21,19,11,40.7381765,-73.97738662,174,1,In Service,False,30
22,6,38,40.70905623,-74.01043382,195,1,In Service,False,45
23,14,14,40.74334935,-74.00681753,212,1,In Service,False,28
24,3,20,40.70037867,-73.99548059,216,1,In Service,False,23
25,24,15,40.70277159,-73.99383605,217,1,In Service,False,39
26,8,25,40.73781509,-73.99994661,223,1,In Service,False,33
27,8,47,40.7546011026,-73.971878855,228,1,In Service,False,55
28,11,11,40.72743423,-73.99379025,229,1,In Service,False,23
29,10,12,40.69597683,-73.99014892,232,1,In Service,False,23
30,0,39,40.7284186,-73.98713956,236,1,In Service,False,39
31,19,16,40.73047309,-73.98672378,237,1,In Service,False,39
32,26,5,40.7361967,-74.00859207,238,1,In Service,False,31
33,15,15,40.69196566,-73.9813018,239,1,In Service,False,31
34,5,17,40.68981035,-73.97493121,241,1,In Service,False,23
35,10,13,40.697787,-73.973736,242,1,In Service,False,23
36,27,4,40.688226,-73.979382,243,1,In Service,False,31
37,4,27,40.69196035,-73.96536851,244,1,In Service,False,31
38,3,20,40.69327018,-73.97703874,245,1,In Service,False,23
39,0,20,40.73535398,-74.00483091,247,1,In Service,False,20
40,6,17,40.72185379,-74.00771779,248,1,In Service,False,23
41,21,5,40.71870987,-74.0090009,249,1,In Service,False,27
42,1,25,40.72317958,-73.99480012,251,1,In Service,False,27
43,1,23,40.73226398,-73.99852205,252,1,In Service,False,24
44,5,49,40.73543934,-73.99453948,253,1,In Service,False,55
45,2,28,40.73532427,-73.99800419,254,1,In Service,False,31
46,5,34,40.71939226,-74.00247214,257,1,In Service,False,39
47,4,19,40.68940747,-73.96885458,258,1,In Service,False,23
48,2,36,40.70122128,-74.01234218,259,1,In Service,False,39
49,19,15,40.70365182,-74.01167797,260,1,In Service,False,35
50,7,20,40.69474881,-73.98362464,261,1,In Service,False,27
51,1,21,40.6917823,-73.9737299,262,1,In Service,False,24
52,5,21,40.70706456,-74.00731853,264,1,In Service,False,27
53,5,30,40.72229346,-73.99147535,265,1,In Service,False,35
54,14,9,40.72368361,-73.97574813,266,1,In Service,False,24
55,0,57,40.75097711,-73.98765428,267,1,In Service,False,57
56,12,15,40.71910537,-73.99973337,268,1,In Service,False,27
57,11,11,40.69308257,-73.97178913,270,1,In Service,False,23
58,10,20,40.68691865,-73.976682,274,1,In Service,False,31
59,12,7,40.68650065,-73.96563307,275,1,In Service,False,19
60,22,3,40.71748752,-74.0104554,276,1,In Service,False,25
61,9,9,40.69766564,-73.98476437,278,1,In Service,False,19
62,21,15,40.707873,-74.00167,279,1,In Service,False,36
63,1,28,40.73331967,-73.99510132,280,1,In Service,False,31
64,16,41,40.7643971,-73.97371465,281,1,In Service,False,57
65,19,8,40.707644944175705,-73.96841526031494,282,1,In Service,False,27
66,10,41,40.73454567,-73.99074142,285,1,In Service,False,51
67,9,9,40.6845683,-73.95881081,289,1,In Service,False,19
68,13,7,40.713126,-73.984844,291,1,In Service,False,20
69,11,43,40.73020660529954,-73.99102628231049,293,1,In Service,False,55
70,20,3,40.71406667,-73.99293911,295,1,In Service,False,24
71,12,23,40.71413089,-73.9970468,296,1,In Service,False,35
72,10,16,40.734232,-73.986923,297,1,In Service,False,27
73,16,19,40.68683208,-73.9796772,298,1,In Service,False,35
74,25,12,40.72217444,-73.98368779,301,1,In Service,False,37
75,14,8,40.72082834,-73.97793172,302,1,In Service,False,23
76,0,31,40.72362738,-73.99949601,303,1,In Service,False,31
77,9,22,40.70463334,-74.01361706,304,1,In Service,False,33
78,16,17,40.76095756,-73.96724467,305,1,In Service,False,33
79,11,5,40.70823502,-74.00530063,306,1,In Service,False,17
80,11,19,40.71427487,-73.98990025,307,1,In Service,False,30
81,18,9,40.71307916,-73.99851193,308,1,In Service,False,27
82,22,19,40.7149787,-74.013012,309,1,In Service,False,41
83,27,9,40.68926942,-73.98912867,310,1,In Service,False,36
84,16,15,40.7172274,-73.98802084,311,1,In Service,False,31
85,6,25,40.722055,-73.989111,312,1,In Service,False,31
86,21,2,40.69610226,-73.96751037,313,1,In Service,False,23
87,6,32,40.69383,-73.990539,314,1,In Service,False,39
88,0,28,40.70355377,-74.00670227,315,1,In Service,False,29
89,10,30,40.70955958,-74.00653609,316,1,In Service,False,43
90,18,7,40.72453734,-73.98185424,317,1,In Service,False,27
91,26,7,40.711066,-74.009447,319,1,In Service,False,33
92,5,22,40.717571,-74.005549,320,1,In Service,False,27
93,2,25,40.69991755,-73.98971773,321,1,In Service,False,27
94,4,26,40.696192,-73.991218,322,1,In Service,False,31
95,11,26,40.69236178,-73.98631746,323,1,In Service,False,39
96,17,34,40.689888,-73.981013,324,1,In Service,False,51
97,6,28,40.73624527,-73.98473765,325,1,In Service,False,35
98,5,21,40.72953837,-73.98426726,326,1,In Service,False,27
99,37,0,40.7153379,-74.01658354,327,1,In Service,False,39
100,20,1,40.72405549,-74.00965965,328,1,In Service,False,23
101,10,29,40.71450451,-74.00562789,330,1,In Service,False,39
102,21,6,40.71173107,-73.99193043,331,1,In Service,False,27
103,4,19,40.71219906,-73.97948148,332,1,In Service,False,24
104,9,22,40.74238787,-73.99726235,334,1,In Service,False,31
105,6,21,40.72903917,-73.99404649,335,1,In Service,False,27
106,2,33,40.73047747,-73.99906065,336,1,In Service,False,36
